Date,Type,Label,Sending Wallet,Sent Amount,Sent Currency,Sent Cost Basis,Receiving Wallet,Received Amount,Received Currency,Received Cost Basis,Fee Amount,Fee Currency,Gain (USD),Net Value (USD),Fee Value (USD),TxSrc,TxDest,TxHash,Description
2021-07-22 04:29:31 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.241,BNB,949.7942406416,"","","",949.7942406416,"",0xdccf3b77da55107280bd850ea519df3705d1a75a,0xdf4a44530df09846df19ae5badb6565bac12933b,63e0b817deb023e1e46c6cdb082fcb8aa27659b97d03b079cdbe10e6f02440ea,""
2021-07-22 04:31:46 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.2413056999,BNB,949.8224402342,Binance Smart Chain (BNB) 2,332459100.0,SAFEMOON,949.8838278074,"","",0.0613875732,949.8838278074,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,19ea2a4130a2384c2d151e1bbc9511a33e3e845a6c9b96e0febd8f50903e19f0,""
2021-07-23 02:41:18 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.167,BNB,936.0723884364,"","","",936.0723884364,"",0x3c783c21a0383057d128bae431894a5c19f9cf06,0xdf4a44530df09846df19ae5badb6565bac12933b,ee716fd19bb930c5044dd175d2833f9a83a213ea81ab677549ed97637a106558,""
2021-07-23 02:47:24 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.166631806,BNB,934.6944520198,Binance Smart Chain (BNB) 2,352985400.0,SAFEMOON,935.9635610802,"","",1.2691090604,935.9635610802,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,a34b942966a32604446995921056ee8c9091c7880f9da0ee1777a9768de1022a,""
2021-07-23 02:50:24 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.16937032,BNB,936.7729855642,"","","",936.7729855642,"",0x1f67a284263bc84ff57e1503ba85b222f94ed34e,0xdf4a44530df09846df19ae5badb6565bac12933b,0fd49912a65c09d557585dbdf06ccc2058e9b75e7e3835289bef24e7e0e28276,""
2021-07-23 02:57:24 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.1689861276,BNB,936.6594295498,Binance Smart Chain (BNB) 2,353142900.0,SAFEMOON,936.6594295498,"","","",936.6594295498,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,1921027ae92a516a1a47a5976f5f54810413cfda3872416e317a50e286fd693d,""
2021-07-23 03:57:30 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.173,BNB,936.5308251643,"","","",936.5308251643,"",0x3c783c21a0383057d128bae431894a5c19f9cf06,0xdf4a44530df09846df19ae5badb6565bac12933b,2c701982b272ae55327b56e07b261b943e8e64154bc2cff5b986e9378306ebf1,""
2021-07-23 04:01:39 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.1733466626,BNB,936.8426036403,Binance Smart Chain (BNB) 2,352454400.0,SAFEMOON,939.5892357746,"","",2.7466321343,939.5892357746,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,9115828f802c82347cc3890e5ea64c7091e439bafc78a35e133227cbf16d7659,""
2021-07-23 17:14:28 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.46104,BNB,979.5132789891,"","","",979.5132789891,"",0x3c783c21a0383057d128bae431894a5c19f9cf06,0xdf4a44530df09846df19ae5badb6565bac12933b,7fe137e18f96ea1380e69c751bd249e173174cc61d44d42fc30729904ef2c7e1,""
2021-07-23 17:16:49 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.4609861797,BNB,985.6320922462,Binance Smart Chain (BNB) 2,375750900.0,SAFEMOON,979.4980472384,"","",-6.1340450078,979.4980472384,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,4255135107f6eea3f8e993df89a5c2f092eb05d0aaf4a2398193f70f9360ec9d,""
2021-07-24 03:03:51 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,38901.0,SAFEMOON-DIVIDEND.COM,0.11,"","","",0.11,"",0xd152f549545093347a162dce210e7293f1452150,0xdf4a44530df09846df19ae5badb6565bac12933b,b032fc8b99cc3728ed4ec045bab9f87989dd5e80dc7386a8cc343690a5ccb85a,""
2021-07-24 22:44:28 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,2.535,BNB,758.368934429,"","","",758.368934429,"",0x3c783c21a0383057d128bae431894a5c19f9cf06,0xdf4a44530df09846df19ae5badb6565bac12933b,1ffea7e02a6b090c698aba9453f64206e94aa33ec632fcc4c4d4e604f7c9cedd,""
2021-07-24 22:46:31 UTC,exchange,"",Binance Smart Chain (BNB) 2,2.5351873902,BNB,750.2682558463,Binance Smart Chain (BNB) 2,276120000.0,SAFEMOON,758.4249939581,"","",8.1567381118,758.4249939581,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,2ef578c4bf5f50096ed0675529e465c9e807af05d7bc73cd528e036054f2206c,""
2021-07-26 11:05:14 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,53899.0,SAFEMOON-DIVIDEND.COM,0.15,"","","",0.15,"",0x0000000000000000000000000000000000000000,0xdf4a44530df09846df19ae5badb6565bac12933b,eb9357f30444ac9befbd538df94507fa56a2734251a6044f56bdc685ac062c74,""
2021-07-28 04:38:54 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.01398,BNB,938.6587291973,"","","",938.6587291973,"",0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,0xdf4a44530df09846df19ae5badb6565bac12933b,54a31da2f12bb07ce6b80087566df17c82415d1d6f45ae23c5bdcbd0a741fc22,""
2021-07-28 04:41:23 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.0142824689,BNB,932.5545585234,Binance Smart Chain (BNB) 2,371706300.0,SAFEMOON,938.7529285859,"","",6.1983700625,938.7529285859,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,6200c32a8b5cdce99755dbdbf6ec722a801b99f38334c3339f25825ac22b04cf,""
2021-07-29 03:13:35 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,3.00252,BNB,934.90483956,"","","",934.90483956,"",0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,0xdf4a44530df09846df19ae5badb6565bac12933b,6505f52b35e85156b3eea99dc3f032d79e0f73db344219b9aa64431070a79d17,""
2021-07-29 03:18:50 UTC,exchange,"",Binance Smart Chain (BNB) 2,3.0016451422,BNB,934.6634988788,Binance Smart Chain (BNB) 2,373015800.0,SAFEMOON,934.6324321186,"","",-0.0310667602,934.6324321186,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,7422e4ca11c2400d1930760ebf00dcd673167e087ee9a784fa5f3a2fda4057e0,""
2021-07-29 13:47:17 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,2.98151,BNB,938.3866556622,"","","",938.3866556622,"",0x1f67a284263bc84ff57e1503ba85b222f94ed34e,0xdf4a44530df09846df19ae5badb6565bac12933b,c0fe757b6294194c0785b352840e703abc6f902a7157c8671c416a2eef8406df,""
2021-07-29 14:18:02 UTC,exchange,"",Binance Smart Chain (BNB) 2,2.9826319598,BNB,937.0402759361,Binance Smart Chain (BNB) 2,382576500.0,SAFEMOON,938.9997067447,"","",1.9594308086,938.9997067447,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,fff480340d8c95de02e494e54c1e665f9922cf048d480fc46fca92198f14c3bb,""
2021-07-29 20:24:28 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,2.98533,BNB,939.4747789831,"","","",939.4747789831,"",0x8894e0a0c962cb723c1976a4421c95949be2d4e3,0xdf4a44530df09846df19ae5badb6565bac12933b,d341dca7c11da8184b25c81467aa4f5aa045853961e8f8cf3c7639e817b78b04,""
2021-07-29 20:28:55 UTC,exchange,"",Binance Smart Chain (BNB) 2,2.9850818524,BNB,939.4159764377,Binance Smart Chain (BNB) 2,384750900.0,SAFEMOON,939.396687646,"","",-0.0192887917,939.396687646,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,38de537167c573a0dad0079d86ef0a04efd292ebce03977f0d7d56efed92043e,""
2021-07-29 20:34:13 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,2.9796,BNB,937.6715644362,"","","",937.6715644362,"",0x25508c3eb1f882b6d357e72e952f5559284ddeb6,0xdf4a44530df09846df19ae5badb6565bac12933b,08786bb52e7f758c3290ac81e8abdcbed2fdce2b3202ab90b8e8341c2409c769,""
2021-07-29 20:39:04 UTC,exchange,"",Binance Smart Chain (BNB) 2,2.9797106851,BNB,937.7063967194,Binance Smart Chain (BNB) 2,384959700.0,SAFEMOON,937.7063967193,"","",-0.0000000001,937.7063967193,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,313cfa705757b5e11b57d5a46be5022fa89768badd6549226e60ac9984bae7d4,""
2021-07-29 21:11:09 UTC,sell,"",Binance US,0.48,BNB,151.0546217376,Binance US,150.825305,USD,"",0.1508,USD,-0.3801167376,150.825305,0.1508,"","",261409569,""
2021-07-29 22:01:45 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,2.99297,BNB,941.4401923564,"","","",941.4401923564,"",0xbd612a3f30dca67bf60a39fd0d35e39b7ab80774,0xdf4a44530df09846df19ae5badb6565bac12933b,05fe0f5868a302bb6f18114dd7fce0ddd9e8fb1b90844d420f443beec29e3f78,""
2021-07-29 22:04:18 UTC,exchange,"",Binance Smart Chain (BNB) 2,2.9925528129,BNB,941.3125616508,Binance Smart Chain (BNB) 2,394101000.0,SAFEMOON,941.308965948,"","",-0.0035957028,941.308965948,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x10ed43c718714eb63d5aa57b78b54704e256024e,09a5a17e3b826b21d603a558a30a3d02812812a4bdbd3fcaae95f90ba2d2747b,""
2021-08-01 04:58:36 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,1.362,BNB,469.4482633844,"","","",469.4482633844,"",0x161ba15a5f335c9f06bb5bbb0a9ce14076fbb645,0xdf4a44530df09846df19ae5badb6565bac12933b,e8de4dd5a360703d6439d976c38b58b11f079ae008c96230a4c2a43dee04f837,""
2021-08-01 05:00:03 UTC,exchange,"",Binance Smart Chain (BNB) 2,0.100276755,BNB,33.8116744594,Binance Smart Chain (BNB) 2,2195866454.0,SURGE,38.2,"","",4.3883255406,38.2,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,51d479f83c8e984cf0b0bfe50daf90396fc833443cdae62ca35a5e0aba3949b1,""
2021-08-01 05:02:03 UTC,exchange,"",Binance Smart Chain (BNB) 2,1.260201755,BNB,434.3608850211,Binance Smart Chain (BNB) 2,27667278872.0,SURGE,419.32,"","",-15.0408850211,419.32,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,a9a54bb9b13e26d6249d846daf815753f620bb2193341b200330e83a47dfd54e,""
2021-08-01 06:15:17 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,1.370425,BNB,472.6706430357,"","","",472.6706430357,"",0x2cc203de987aef75f3ec21508df8ce1a9dc9405d,0xdf4a44530df09846df19ae5badb6565bac12933b,7757653bcd198916bfe1bf5a3f90c1ee0e52c6bc36373df02c59c0b5e04edba4,""
2021-08-01 06:17:56 UTC,exchange,"",Binance Smart Chain (BNB) 2,1.370201755,BNB,472.5874946739,Binance Smart Chain (BNB) 2,30020746054.0,SURGE,455.92,"","",-16.6674946739,455.92,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0xe1e1aa58983f6b8ee8e4ecd206cea6578f036c21,4a1d3028ecaaea7f11bdbda3ae3a2b56dcb17d4c63d5acfcbbce1817a8dd69ed,""
2021-08-01 11:00:20 UTC,crypto_deposit,loan_interest,"","","","",Voyager,16.83077352,DOGE,3.59,"","","",3.59,"","","",bqdktyy9cp80,""
2021-08-02 13:45:32 UTC,fiat_withdrawal,"",Binance US,150.67,USD,"","","","","","","","",150.67,"","","",b492d5e24d164fbfb53beb64b3a2d122,""
2021-08-04 23:04:11 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,2.81343,BNB,944.2637582123,"","","",944.2637582123,"",0x515b72ed8a97f42c568d6a143232775018f133c8,0xdf4a44530df09846df19ae5badb6565bac12933b,33300667aa760ad3157ad4e571b1f4c893ed20e19b859e1125b7dfa49c3e0943,""
2021-08-04 23:06:38 UTC,exchange,"",Binance Smart Chain (BNB) 2,0.50088087,BNB,168.3569106791,Binance Smart Chain (BNB) 2,6104068859.0,SUSD,167.42,"","",-0.9369106791,167.42,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x14fee7d23233ac941add278c123989b86ea7e1ff,3d09611935042f6f45e6404fcaca32e251cf3b2114f025de212d885ca9deb175,""
2021-08-04 23:07:44 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB) 2,0.00044614,BNB,0.1497367388,"","","","","","","",0.1497367388,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x14fee7d23233ac941add278c123989b86ea7e1ff,14d1b8f42e3ab2a05e430388a66ab38d201ffee62337f34b195290a5700d29b0,"Transaction failed, only fee deducted"
2021-08-04 23:10:17 UTC,exchange,"",Binance Smart Chain (BNB) 2,2.31074545,BNB,775.5491278933,Binance Smart Chain (BNB) 2,28191440929.0,SUSD,773.48,"","",-2.0691278933,773.48,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x14fee7d23233ac941add278c123989b86ea7e1ff,b797e01b5c77bc2bcabb4e4d43a4f417e91026ccc3213d11ecd65166bf07d089,""
2021-08-07 22:49:00 UTC,crypto_deposit,"","","","","",Binance US,0.001,BTC,44.555801,"","","",44.555801,"","","",496739741,""
2021-08-07 22:55:26 UTC,sell,"",Binance US,0.001,BTC,48.4301135139,Binance US,44.03231,USD,"",0.05,USD,-4.4478035139,44.03231,0.05,"","",525961418,""
2021-08-07 22:58:05 UTC,buy,"",Binance US,43.97,USD,"",Binance US,0.12,BNB,43.97,"","","",43.97,"","","",0ee39d9ed4a34a1faaee48617b2382bf,""
2021-08-07 23:11:56 UTC,transfer,"",Binance US,0.094925,BNB,1.3676810209,Binance Smart Chain (BNB) 2,0.094925,BNB,"",0.004075,BNB,0.0841214855,33.8189823119,1.4518025064,0x0000000000000000000000000000000000001004,0xdf4a44530df09846df19ae5badb6565bac12933b,89420f6440d633c01a0115f2bb255e16dac8fb23453011bd98776909dc1f8ab3,""
2021-08-07 23:21:26 UTC,sell,"",Voyager,10115.9,DOGE,2656.2468098414,Voyager,2476.25,USD,"","","",-179.9968098415,2476.25,"","","",xbcr54nb02zy,""
2021-08-07 23:29:41 UTC,buy,"",Voyager,100.0,USD,"",Voyager,99.850225,USDT,100.0,"","","",100.0,"","","",07e5w3ad31qc,""
2021-08-08 03:45:45 UTC,sell,"",Voyager,99.85,USDT,99.9997746625,Voyager,99.7,USD,"","","",-0.2997746625,99.7,"","","",e87j7n6pp9y0,""
2021-08-08 03:46:58 UTC,buy,"",Voyager,2475.94,USD,"",Voyager,9358.35152952,DOGE,2475.94,"","","",2475.94,"","","",m004949py9qd,""
2021-08-08 03:53:56 UTC,sell,"",Voyager,9358.3,DOGE,2475.9261344716,Voyager,2377.96,USD,"","","",-97.9661344716,2377.96,"","","",a13p2mmrce3x,""
2021-08-08 04:13:37 UTC,buy,"",Voyager,2377.97,USD,"",Voyager,0.05319117,BTC,2377.97,"","","",2377.97,"","","",3v5cvx872969,""
2021-08-08 04:21:40 UTC,crypto_deposit,"","","","","",Binance US,0.00112535,BTC,49.288212,"","","",49.288212,"","","",497478453,""
2021-08-08 04:37:00 UTC,crypto_deposit,"","","","","",Binance US,0.02355892,BTC,1031.836351,"","","",1031.836351,"","","",497491823,""
2021-08-08 05:03:49 UTC,crypto_withdrawal,cost,Voyager,0.0005,BTC,22.2817873463,"","","","","","",-0.1317873463,22.15,"","","",9939ssyypd0f,""
2021-08-08 05:24:20 UTC,transfer,"",Voyager,0.0015,BTC,"",Binance US,0.0015,BTC,"","","","",65.697177,"","","",497534180,""
2021-08-08 05:39:07 UTC,crypto_withdrawal,cost,Voyager,0.0005,BTC,22.3530522077,"","","","","","",-0.0430522077,22.31,"","","",h60n109at75f,""
2021-08-08 05:50:20 UTC,transfer,"",Voyager,0.051165,BTC,"",Binance US,0.051165,BTC,"","","","",2240.930691,"","","",497564200,""
2021-08-08 05:50:44 UTC,sell,"",Voyager,507256.1,BTT,3120.989533909,Voyager,1875.37,USD,"","","",-1245.619533909,1875.37,"","","",40d51b6dwq0c,""
2021-08-08 05:51:54 UTC,buy,"",Voyager,1875.37,USD,"",Voyager,0.0417408,BTC,1875.37,"","","",1875.37,"","","",gnx0n519zwwk,""
2021-08-08 05:54:18 UTC,crypto_withdrawal,cost,Voyager,0.0005,BTC,22.3530522077,"","","","","","",0.0069477923,22.36,"","","",y4trbhh45dmf,""
2021-08-08 05:58:20 UTC,transfer,"",Voyager,0.041241,BTC,"",Binance US,0.041241,BTC,"","","","",1806.278171,"","","",497572229,""
2021-08-11 03:54:54 UTC,sell,"",Binance US,0.11859,BTC,5292.1735537904,Binance US,5412.649203,USD,"",0.01069123,BNB,120.4756492095,5412.649203,4.0549570597,"","",532738510,""
2021-08-11 03:57:22 UTC,buy,"",Binance US,5400.0,USD,"",Binance US,14.11,BNB,5400.0,"","","",5400.0,"","","",a9fc367f051943c8a235f4f7aa83923f,""
2021-08-11 04:10:01 UTC,crypto_withdrawal,"",Binance US,0.999,BNB,379.7447398794,"","","","","","",11.6205391206,391.365279,"","","",503920774,""
2021-08-11 04:14:01 UTC,crypto_withdrawal,"",Binance US,13.11830877,BNB,5020.4725271439,"","","","","","",118.7172278561,5139.189755,"","","",503929160,""
2021-08-11 04:15:01 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,14.11323377,BNB,5363.193079592,"","","",5363.193079592,"",0x0000000000000000000000000000000000001004,0xdf4a44530df09846df19ae5badb6565bac12933b,62ac1d539870bd96d42d10dca7f2ffd3b84fb255eaf08b4a3c5eb7742d28895d,""
2021-08-11 17:04:38 UTC,exchange,"",Binance Smart Chain (BNB) 2,1.00082548,BNB,380.664891549,Binance Smart Chain (BNB) 2,17681185921.0,SETH,391.21,"","",10.545108451,391.21,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,9f72c649d5eae6b3a856beef6b37438c3f5c7a562623b44dc0b18a6f994dec94,""
2021-08-11 17:06:11 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB) 2,0.00044629,BNB,0.1695953938,"","","","","","",0.0085534275,0.1781488213,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,450dd34d5643c5e9c97d3ab0b5e2355519c9ef76c6b2549973b24daf199880df,"Transaction failed, only fee deducted"
2021-08-11 17:07:14 UTC,exchange,"",Binance Smart Chain (BNB) 2,13.22075048,BNB,5024.03904285,Binance Smart Chain (BNB) 2,232560008878.0,SETH,5171.8,"","",147.76095715,5171.8,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,f86560916614b4524a29270449f5a4cbc4c6799623951a759774e3a755daa6e1,""
2021-08-14 17:51:36 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,241891.0,SHIB,1.96,"","","",1.96,"",0xab57aef3601cad382aa499a6ae2018a69aad9cf0,0xdf4a44530df09846df19ae5badb6565bac12933b,aa74fcf45e043a306e61af4ebbeb9e5527e1d46a5d98641b2f8553c426849257,""
2021-08-21 15:07:49 UTC,transfer,"",Binance Smart Chain (BNB) 2,9800.0,SUSD,"",Binance Smart Chain (BNB),9800.0,SUSD,"","","","",0.0,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,ef09a6afb5b786ea410ac24219be0385b20adcbdc27c4899bcd8b2f08379f73d,""
2021-08-21 15:07:49 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB) 2,0.000302855,BNB,0.1150884246,"","","","","","",0.0226952541,0.1377836787,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x14fee7d23233ac941add278c123989b86ea7e1ff,ef09a6afb5b786ea410ac24219be0385b20adcbdc27c4899bcd8b2f08379f73d,""
2021-08-21 15:19:46 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB) 2,0.000302855,BNB,0.1150884246,"","","","","","",0.0226952541,0.1377836787,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,8af0f7b74f1ffd617b5abfc743ab594de9d17d50e5214c0e5e8d4ef72f59fa23,""
2021-08-21 15:19:46 UTC,transfer,"",Binance Smart Chain (BNB) 2,9800.0,SETH,"",Binance Smart Chain (BNB),9800.0,SETH,"","","","",0.0,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,8af0f7b74f1ffd617b5abfc743ab594de9d17d50e5214c0e5e8d4ef72f59fa23,""
2021-08-26 14:00:13 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,31820.0,SAFEMOON-DIVIDEND.COM,0.07,"","","",0.07,"",0xdbe3e700ab26cbf3523d850b5d892fd17e0ce343,0xdf4a44530df09846df19ae5badb6565bac12933b,1735d4b3dd6fe0af5def7122dd756054bc20465dfd5fed8c76bba62bfdcc6994,""
2021-08-27 06:05:29 UTC,sell,"",Voyager,287516090.0,SHIB,2184.2999945882,Voyager,1966.61,USD,"","","",-217.6899945882,1966.61,"","","",kyfk4kq52vwj,""
2021-08-27 06:07:33 UTC,buy,"",Voyager,1966.61,USD,"",Voyager,0.04147094,BTC,1966.61,"","","",1966.61,"","","",c42e4jwrp0b8,""
2021-08-27 06:16:18 UTC,crypto_withdrawal,cost,Voyager,0.0005,BTC,23.7097524551,"","","","","","",-0.1197524551,23.59,"","","",k44bbmf1gkyf,""
2021-08-27 06:28:20 UTC,transfer,"",Voyager,0.001059,BTC,"",Binance US,0.001059,BTC,"","","","",51.953131,"","","",549447407,""
2021-08-27 06:42:44 UTC,crypto_withdrawal,cost,Voyager,0.0005,BTC,23.7106995887,"","","","","","",-0.1606995887,23.55,"","","",0fxktdw37pff,""
2021-08-27 06:54:20 UTC,transfer,"",Voyager,0.039412,BTC,"",Binance US,0.039412,BTC,"","","","",1933.500291,"","","",549469837,""
2021-08-27 07:00:23 UTC,sell,"",Binance US,0.040471,BTC,1919.1914461066,Binance US,1910.13447431,USD,"",1.91,USD,-10.9669717966,1910.13447431,1.91,"","",561802865,""
2021-08-27 07:03:10 UTC,buy,"",Binance US,1920.0,USD,"",Binance US,3.97,BNB,1920.0,"","","",1920.0,"","","",2cd0e4644fa24599a60f236058bccd00,""
2021-08-27 08:33:27 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB) 2,31820.0,SAFEMOON-DIVIDEND.COM,0.09,"","","",0.09,"",0xdbe3e700ab26cbf3523d850b5d892fd17e0ce343,0xdf4a44530df09846df19ae5badb6565bac12933b,8cff9672df6d4f6fee877a72028d2a8cfc27deecf0cf6fc0c09e17f2eaa2cd3b,""
2021-08-27 14:18:01 UTC,crypto_withdrawal,"",Binance US,0.099,BNB,46.1619963233,"","","","","","",2.7933726767,48.955369,"","","",550110596,""
2021-08-27 14:20:02 UTC,crypto_withdrawal,"",Binance US,3.869,BNB,1871.1536523929,"","","","","","",42.0617316071,1913.215384,"","","",550125093,""
2021-08-27 14:21:55 UTC,crypto_deposit,"","","","","",Binance Smart Chain (BNB),3.963925,BNB,1944.0023970117,"","","",1944.0023970117,"",0x0000000000000000000000000000000000001004,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,b16a668fe9c45c92cdbf8053bc0260b38a985a401401e9b0bead4b6c13efd494,""
2021-08-27 14:28:36 UTC,exchange,"",Binance Smart Chain (BNB),3.9345957597,BNB,1929.4924237204,Binance Smart Chain (BNB),319555300.0,ETHVAULT,1953.73,"","",24.2375762796,1953.73,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x10ed43c718714eb63d5aa57b78b54704e256024e,8cbcb394a7903fa8f8eed1c9a4fb2040bc4e5558e9218d25f350b9beefdcc8ee,""
2021-08-27 19:21:46 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),137416946.0,SETH,"","","","",0.0,"",0x757450aefaf0baef158d2a4077d7c9f25996fb81,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0e0a5064d330a4d8da0e4188692c4e20477a88baffefc173453eb354412c3f46,""
2021-08-28 15:56:18 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB) 2,0.00072,BNB,0.3531049972,"","","","","","",-0.0034997647,0.3496052325,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3,8f3ca6ec10010e49e9a3cac3de8c4684b8095fe6203a1330c7e7604a9618e943,"Transaction failed, only fee deducted"
2021-08-28 16:26:21 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB) 2,0.00144,BNB,0.7062099943,"","","","","","",-0.0037021852,0.7025078091,"",0xdf4a44530df09846df19ae5badb6565bac12933b,0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3,43052387f8355104d2dda9dae9a4297195d70d26b5edc561447d2e552b76cb54,"Transaction failed, only fee deducted"
2021-08-28 16:26:24 UTC,crypto_deposit,staking,"","","","",Binance Smart Chain (BNB),416010611.0,SETH,"","","","",0.0,"",0x757450aefaf0baef158d2a4077d7c9f25996fb81,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,255ace6dea54f3c0631c104fcb50b2e778c784b749d63b00d07511e730123f38,""
2021-08-29 16:43:37 UTC,exchange,"",Binance Smart Chain (BNB),553437357.0,SETH,12.3981978463,Binance Smart Chain (BNB),0.0040576019,ETH,13.1911680859,0.000311905,BNB,0.7929702396,13.0403863392,0.1507817467,0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x5b1d1bbdcc432213f83b15214b93dc24d31855ef,ef4ea5fc9fa49247e390adb2edabe8a54163b557319320f001f86651e40928df,""
2021-08-29 16:55:40 UTC,crypto_withdrawal,cost,Binance Smart Chain (BNB),0.00022203,BNB,0.1088887535,"","","","","","",-0.0015545613,0.1073341922,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x2170ed0880ac9a755fd29b2688956bd959f933f8,2c5f4d934391b89fafa381de6a565d2319312af9b233daabd9dcf11006a3dc8f,""
2021-08-29 16:58:37 UTC,crypto_withdrawal,"",Binance Smart Chain (BNB),0.0040257586,ETH,13.0876462686,"","","","","","",-0.1495984398,12.9380478288,"",0xb9b995b8ff9a1ad518d1acb4388c612d8cad9b3d,0x74e4716e431f45807dcf19f284c7aa99f18a4fbc,5ec5c952f45189966d6f27b84c811a756cc5072a436d60f76aea0b904d5d3182,""
